"sim","x","y","t"
"beta4",450942.920681711,4627740.08982621,2022-07-13 12:00:00
"beta4",451325.168657322,4627552.60917727,2022-07-13 13:00:00
"beta4",450891.36021661,4627904.2786328,2022-07-13 14:00:00
"beta4",451109.774074844,4628225.9489833,2022-07-13 15:00:00
"beta4",451742.874748183,4628503.89032369,2022-07-13 16:00:00
"beta4",451761.428210082,4628892.98142105,2022-07-13 17:00:00
"beta4",451944.475940304,4628818.95946537,2022-07-13 18:00:00
"beta4",451463.58417477,4628353.55659108,2022-07-13 19:00:00
"beta4",451533.874191066,4629275.30455919,2022-07-13 20:00:00
"beta4",452274.330386993,4629325.07164032,2022-07-13 21:00:00
"beta4",451582.494367601,4629216.61634544,2022-07-13 22:00:00
"beta4",451645.748136773,4628803.31120703,2022-07-13 23:00:00
"beta4",451249.03916732,4627851.92751034,2022-07-14 00:00:00
"beta4",450438.544339379,4628130.52010799,2022-07-14 01:00:00
"beta4",451386.309402418,4628589.7892546,2022-07-14 02:00:00
"beta4",451676.255461687,4628924.38800133,2022-07-14 03:00:00
"beta4",451944.526908945,4629587.48284545,2022-07-14 04:00:00
"beta4",451785.062608398,4628723.23306662,2022-07-14 05:00:00
"beta4",451576.022765638,4628687.22002435,2022-07-14 06:00:00
"beta4",451699.253948054,4629333.81123699,2022-07-14 07:00:00
"beta4",451579.960459255,4629084.97810871,2022-07-14 08:00:00
"beta4",451531.73846225,4629476.04613366,2022-07-14 09:00:00
"beta4",451679.366116652,4629630.51005429,2022-07-14 10:00:00
"beta4",452373.204278151,4629163.96364263,2022-07-14 11:00:00
"beta4",451697.98249524,4629498.1950734,2022-07-14 12:00:00
"beta4",451713.094922499,4629116.97840575,2022-07-14 13:00:00
"beta4",451156.152662148,4628094.57455536,2022-07-14 14:00:00
"beta4",451284.362481494,4628398.90823632,2022-07-14 15:00:00
"beta4",452159.502025011,4628670.97865603,2022-07-14 16:00:00
"beta4",452479.391404558,4629336.05649105,2022-07-14 17:00:00
"beta4",452568.301144801,4629590.63672742,2022-07-14 18:00:00
"beta4",452734.135829581,4629413.42737076,2022-07-14 19:00:00
"beta4",452582.4356435,4629572.2683851,2022-07-14 20:00:00
"beta4",451864.1216418,4628987.1789463,2022-07-14 21:00:00
"beta4",451748.903192091,4629560.50698193,2022-07-14 22:00:00
"beta4",452156.579667655,4629392.2823815,2022-07-14 23:00:00
"beta4",452021.946065109,4628524.2201853,2022-07-15 00:00:00
"beta4",451680.584029707,4628461.16680961,2022-07-15 01:00:00
"beta4",451043.339124383,4627659.05138935,2022-07-15 02:00:00
"beta4",450278.990040999,4627889.03424237,2022-07-15 03:00:00
"beta4",450474.002165908,4627856.81379241,2022-07-15 04:00:00
"beta4",450912.216939572,4627857.41790459,2022-07-15 05:00:00
"beta4",451494.508892792,4628405.21307092,2022-07-15 06:00:00
"beta4",451711.208117374,4628842.37575767,2022-07-15 07:00:00
"beta4",452157.15264321,4629275.76296117,2022-07-15 08:00:00
"beta4",451703.730752861,4629474.59651735,2022-07-15 09:00:00
"beta4",452350.914647188,4629381.34778938,2022-07-15 10:00:00
"beta4",451554.242427066,4628793.90256168,2022-07-15 11:00:00
"beta4",451642.116957506,4629750.4976309,2022-07-15 12:00:00
"beta4",452320.707001634,4628934.75758563,2022-07-15 13:00:00
"beta4",451699.173556683,4629635.08282012,2022-07-15 14:00:00
"beta4",452609.113163556,4629464.84623445,2022-07-15 15:00:00
"beta4",451708.7078381,4629574.37977605,2022-07-15 16:00:00
"beta4",451623.357622407,4628810.31389355,2022-07-15 17:00:00
"beta4",452572.726127609,4629236.64981947,2022-07-15 18:00:00
"beta4",451733.471053023,4628827.55363182,2022-07-15 19:00:00
"beta4",451547.668198557,4628799.23814033,2022-07-15 20:00:00
"beta4",452062.421626185,4628261.66988732,2022-07-15 21:00:00
"beta4",451905.414266567,4628721.9280236,2022-07-15 22:00:00
"beta4",452100.31892668,4628781.08080978,2022-07-15 23:00:00
"beta4",452318.780967812,4629388.93988517,2022-07-16 00:00:00
"beta4",452463.07312241,4629486.5696581,2022-07-16 01:00:00
"beta4",451795.618035951,4629734.16743414,2022-07-16 02:00:00
"beta4",452217.649756067,4628718.23131236,2022-07-16 03:00:00
"beta4",451305.811200971,4628580.37660291,2022-07-16 04:00:00
"beta4",451167.26821336,4628486.05628831,2022-07-16 05:00:00
"beta4",451249.672857026,4628026.51140326,2022-07-16 06:00:00
"beta4",450743.735946809,4627565.3986913,2022-07-16 07:00:00
"beta4",450338.395133568,4627728.73194795,2022-07-16 08:00:00
"beta4",451132.07727857,4627743.15790657,2022-07-16 09:00:00
"beta4",451485.878830498,4628314.79141657,2022-07-16 10:00:00
"beta4",451292.959049016,4628670.86068482,2022-07-16 11:00:00
"beta4",451520.104911882,4629472.69124214,2022-07-16 12:00:00
"beta4",452191.661979391,4629494.38658508,2022-07-16 13:00:00
"beta4",451590.337930875,4629378.77867467,2022-07-16 14:00:00
"beta4",452154.226604685,4628737.86851351,2022-07-16 15:00:00
"beta4",451648.456508716,4628901.49965952,2022-07-16 16:00:00
"beta4",451988.875945442,4628879.55284379,2022-07-16 17:00:00
"beta4",452244.778648175,4629202.29497783,2022-07-16 18:00:00
"beta4",452571.998134146,4629443.91116154,2022-07-16 19:00:00
"beta4",451829.796400357,4629285.72280766,2022-07-16 20:00:00
"beta4",452575.462666736,4629496.75265316,2022-07-16 21:00:00
"beta4",452543.975275708,4628515.64812609,2022-07-16 22:00:00
"beta4",451587.164045087,4628891.28971271,2022-07-16 23:00:00
"beta4",451434.165648275,4628759.68489669,2022-07-17 00:00:00
"beta4",451673.357627103,4628939.26202373,2022-07-17 01:00:00
"beta4",452330.398594483,4629482.87942978,2022-07-17 02:00:00
"beta4",451675.925805228,4629293.68545351,2022-07-17 03:00:00
"beta4",451622.677452091,4628619.15778144,2022-07-17 04:00:00
"beta4",451447.508821674,4628474.31746453,2022-07-17 05:00:00
"beta4",451295.271055939,4627806.85455579,2022-07-17 06:00:00
"beta4",451552.489059419,4628379.99418038,2022-07-17 07:00:00
"beta4",451569.76521566,4628867.78602813,2022-07-17 08:00:00
"beta4",451719.978827495,4629197.9429719,2022-07-17 09:00:00
"beta4",452128.012049204,4628957.55482535,2022-07-17 10:00:00
"beta4",451758.765862778,4628555.82111701,2022-07-17 11:00:00
"beta4",451070.039337494,4627913.54850001,2022-07-17 12:00:00
"beta4",451208.932628108,4627617.21936511,2022-07-17 13:00:00
"beta4",450929.11696716,4628165.20417924,2022-07-17 14:00:00
"beta4",451393.905992204,4627771.80776134,2022-07-17 15:00:00
"beta4",451781.148573745,4628445.5988449,2022-07-17 16:00:00
"beta4",451808.794906712,4628756.32284474,2022-07-17 17:00:00
"beta4",452108.224132613,4628774.54234539,2022-07-17 18:00:00
"beta4",452138.25054412,4629554.25257519,2022-07-17 19:00:00
"beta4",452974.912489607,4629031.43334919,2022-07-17 20:00:00
"beta4",452277.953604757,4629546.34768009,2022-07-17 21:00:00
"beta4",451835.688273352,4628985.88141085,2022-07-17 22:00:00
"beta4",451530.337268791,4628295.01584643,2022-07-17 23:00:00
"beta4",451514.78048866,4628983.03197691,2022-07-18 00:00:00
"beta4",451899.95279625,4628725.4710046,2022-07-18 01:00:00
"beta4",452124.639967343,4629341.05168004,2022-07-18 02:00:00
"beta4",451819.54484347,4628562.08565703,2022-07-18 03:00:00
"beta4",451196.417417831,4628311.47460357,2022-07-18 04:00:00
"beta4",451145.060887679,4627913.4554636,2022-07-18 05:00:00
"beta4",450343.909456391,4628037.69033367,2022-07-18 06:00:00
"beta4",449916.086345534,4628087.29412175,2022-07-18 07:00:00
"beta4",450845.227729557,4627750.04661134,2022-07-18 08:00:00
"beta4",451241.959972705,4628278.28295666,2022-07-18 09:00:00
"beta4",451261.403852907,4628619.05167064,2022-07-18 10:00:00
"beta4",451786.902323474,4628573.06810851,2022-07-18 11:00:00
"beta4",452332.990905588,4629549.28126812,2022-07-18 12:00:00
"beta4",452427.785391926,4629684.46046587,2022-07-18 13:00:00
"beta4",452425.142766432,4628658.1047369,2022-07-18 14:00:00
"beta4",451891.666025805,4628658.4795706,2022-07-18 15:00:00
"beta4",451593.877789085,4629069.88256096,2022-07-18 16:00:00
"beta4",451237.736153517,4628222.20355363,2022-07-18 17:00:00
"beta4",451616.338663032,4628840.15366834,2022-07-18 18:00:00
"beta4",451502.182836299,4629449.31659052,2022-07-18 19:00:00
"beta4",451662.491398436,4628741.46246258,2022-07-18 20:00:00
"beta4",451553.391678147,4629396.48309744,2022-07-18 21:00:00
"beta4",452389.412751455,4629437.46270285,2022-07-18 22:00:00
"beta4",451709.768434835,4629465.09328648,2022-07-18 23:00:00
"beta4",451501.99007997,4629225.76029349,2022-07-19 00:00:00
"beta4",452251.144102677,4629095.65067582,2022-07-19 01:00:00
"beta4",451569.734239716,4628625.59131164,2022-07-19 02:00:00
"beta4",451574.638153827,4628964.56112358,2022-07-19 03:00:00
"beta4",452449.629474132,4629628.9946306,2022-07-19 04:00:00
"beta4",452144.174638904,4629036.79921828,2022-07-19 05:00:00
"beta4",451381.995923007,4628529.83388351,2022-07-19 06:00:00
"beta4",451060.832748164,4628286.01972333,2022-07-19 07:00:00
"beta4",451199.970185196,4627827.33320636,2022-07-19 08:00:00
"beta4",450824.926854875,4628167.35322118,2022-07-19 09:00:00
"beta4",451054.725986377,4628048.2202079,2022-07-19 10:00:00
"beta4",450751.219018065,4628113.06059424,2022-07-19 11:00:00
"beta4",450323.753261977,4627929.9101787,2022-07-19 12:00:00
"beta4",449617.658756581,4627719.5134923,2022-07-19 13:00:00
"beta4",449442.072297197,4627467.80557287,2022-07-19 14:00:00
"beta4",449087.80304431,4628066.4711462,2022-07-19 15:00:00
"beta4",449416.975944564,4627263.34037633,2022-07-19 16:00:00
"beta4",450254.869759726,4627976.39140227,2022-07-19 17:00:00
"beta4",451304.2325379,4628414.20960344,2022-07-19 18:00:00
"beta4",451765.486188344,4628562.84578183,2022-07-19 19:00:00
"beta4",451614.186153646,4629517.98926766,2022-07-19 20:00:00
"beta4",452235.283520119,4629337.82618431,2022-07-19 21:00:00
"beta4",452401.228801435,4628572.40023955,2022-07-19 22:00:00
"beta4",451646.927386101,4628190.00859899,2022-07-19 23:00:00
"beta4",450942.197066164,4627865.0108826,2022-07-20 00:00:00
"beta4",450358.949799825,4627897.00018048,2022-07-20 01:00:00
"beta4",450715.76604802,4627893.10655371,2022-07-20 02:00:00
"beta4",450192.040007154,4627931.17776288,2022-07-20 03:00:00
"beta4",449671.657032305,4627445.13487353,2022-07-20 04:00:00
"beta4",450259.256861618,4627857.57689031,2022-07-20 05:00:00
"beta4",450988.199298657,4627828.4023709,2022-07-20 06:00:00
"beta4",450936.216900899,4628273.67960592,2022-07-20 07:00:00
"beta4",451252.410547342,4628304.33592694,2022-07-20 08:00:00
"beta4",451610.08231888,4628896.65004489,2022-07-20 09:00:00
"beta4",451840.54270275,4629581.51299329,2022-07-20 10:00:00
"beta4",452250.121992934,4629083.66119695,2022-07-20 11:00:00
"beta4",452303.104364489,4629512.61101467,2022-07-20 12:00:00
"beta4",452603.677952461,4629360.06244104,2022-07-20 13:00:00
"beta4",451927.264966829,4629472.10413942,2022-07-20 14:00:00
"beta4",451671.332952124,4628944.64567753,2022-07-20 15:00:00
"beta4",451536.620575118,4629447.60895282,2022-07-20 16:00:00
"beta4",451939.144458019,4628908.89177605,2022-07-20 17:00:00
"beta4",451972.397239865,4629741.01808331,2022-07-20 18:00:00
"beta4",451928.271226169,4629471.98648931,2022-07-20 19:00:00
"beta4",451537.007692613,4629364.83448654,2022-07-20 20:00:00
"beta4",451110.457146574,4628697.89634453,2022-07-20 21:00:00
"beta4",451090.488748705,4627955.07953149,2022-07-20 22:00:00
"beta4",450459.717242372,4628001.79523798,2022-07-20 23:00:00
"beta4",450302.546860961,4627806.94716628,2022-07-21 00:00:00
"beta4",449748.396179641,4627597.79188018,2022-07-21 01:00:00
"beta4",449328.335916028,4628818.93616317,2022-07-21 02:00:00
"beta4",449667.118782794,4629827.58242036,2022-07-21 03:00:00
"beta4",450080.711213732,4629860.90756587,2022-07-21 04:00:00
"beta4",449774.586424804,4629237.51552982,2022-07-21 05:00:00
"beta4",449345.461680185,4628899.14666969,2022-07-21 06:00:00
"beta4",449699.277698859,4629533.20790623,2022-07-21 07:00:00
"beta4",449857.686975851,4629841.32898799,2022-07-21 08:00:00
"beta4",450095.510259236,4629282.20872635,2022-07-21 09:00:00
"beta4",449544.475858653,4628749.13337032,2022-07-21 10:00:00
"beta4",449469.368041577,4628362.04141635,2022-07-21 11:00:00
"beta4",449289.834785872,4629220.02727686,2022-07-21 12:00:00
"beta4",449458.217405395,4628941.56656721,2022-07-21 13:00:00
"beta4",449325.00823527,4629463.84654505,2022-07-21 14:00:00
"beta4",449963.883168896,4629524.05221512,2022-07-21 15:00:00
"beta4",450770.494593128,4629111.66905655,2022-07-21 16:00:00
"beta4",451547.673276722,4628897.67824513,2022-07-21 17:00:00
"beta4",451525.437864627,4629335.15555005,2022-07-21 18:00:00
"beta4",452108.310115913,4628807.89851541,2022-07-21 19:00:00
"beta4",451826.565186628,4629680.25911657,2022-07-21 20:00:00
"beta4",452195.935238059,4628876.75179421,2022-07-21 21:00:00
"beta4",451965.892835576,4628557.80641674,2022-07-21 22:00:00
"beta4",452595.559163532,4629315.87719899,2022-07-21 23:00:00
"beta4",452342.863115108,4629637.04119211,2022-07-22 00:00:00
"beta4",451534.381475909,4628841.81138074,2022-07-22 01:00:00
"beta4",452154.797959413,4628657.54029342,2022-07-22 02:00:00
"beta4",451562.82423836,4629363.79526873,2022-07-22 03:00:00
"beta4",452360.721352802,4628485.31543995,2022-07-22 04:00:00
"beta4",451648.334549039,4629188.01971534,2022-07-22 05:00:00
"beta4",451600.417885868,4629378.06676971,2022-07-22 06:00:00
"beta4",451744.792224358,4628859.40870691,2022-07-22 07:00:00
"beta4",452147.347197945,4628821.8701718,2022-07-22 08:00:00
"beta4",452398.17432693,4628498.70662697,2022-07-22 09:00:00
"beta4",451790.716417956,4628391.50353678,2022-07-22 10:00:00
"beta4",451812.257914498,4628824.81007509,2022-07-22 11:00:00
"beta4",452343.175400639,4629113.64897762,2022-07-22 12:00:00
"beta4",451716.933488384,4629424.90484922,2022-07-22 13:00:00
"beta4",451976.221835756,4629352.39541686,2022-07-22 14:00:00
"beta4",452091.236936314,4629637.89034298,2022-07-22 15:00:00
"beta4",451936.819140446,4628867.9006293,2022-07-22 16:00:00
"beta4",451696.954666221,4628717.51646283,2022-07-22 17:00:00
"beta4",451203.107510099,4628254.82881148,2022-07-22 18:00:00
"beta4",451056.634525637,4627582.3808995,2022-07-22 19:00:00
"beta4",449529.093293815,4627522.74553039,2022-07-22 20:00:00
"beta4",449991.97217202,4627589.41236866,2022-07-22 21:00:00
"beta4",449374.770495917,4628816.64767098,2022-07-22 22:00:00
"beta4",450000.257111023,4629672.81835586,2022-07-22 23:00:00
"beta4",449981.630222396,4629942.57390327,2022-07-23 00:00:00
"beta4",450168.925145202,4629489.81404595,2022-07-23 01:00:00
"beta4",449960.418969098,4629602.26266228,2022-07-23 02:00:00
"beta4",450172.505938032,4629432.44493877,2022-07-23 03:00:00
"beta4",450219.361268251,4629772.29223482,2022-07-23 04:00:00
"beta4",449754.061599915,4629749.07434312,2022-07-23 05:00:00
"beta4",449498.276481346,4628914.38093655,2022-07-23 06:00:00
"beta4",449314.235059629,4629266.30661614,2022-07-23 07:00:00
"beta4",449969.12114113,4629807.58168251,2022-07-23 08:00:00
"beta4",449860.069348603,4629618.38519781,2022-07-23 09:00:00
"beta4",449602.720360096,4629137.64302779,2022-07-23 10:00:00
"beta4",449501.590373783,4628791.01428519,2022-07-23 11:00:00
"beta4",449781.34323955,4629277.80328006,2022-07-23 12:00:00
"beta4",449492.844694811,4629038.09123118,2022-07-23 13:00:00
"beta4",448466.375115267,4627892.54088795,2022-07-23 14:00:00
"beta4",449628.511925568,4628221.46518004,2022-07-23 15:00:00
"beta4",448839.842367133,4627063.47289704,2022-07-23 16:00:00
"beta4",449425.310786524,4627299.40663338,2022-07-23 17:00:00
"beta4",449294.429083765,4627786.95440866,2022-07-23 18:00:00
"beta4",449395.110655764,4628323.12429362,2022-07-23 19:00:00
"beta4",449648.700870063,4627877.14964656,2022-07-23 20:00:00
"beta4",449978.606974568,4628489.52979018,2022-07-23 21:00:00
"beta4",449332.909941142,4629306.84436491,2022-07-23 22:00:00
"beta4",449621.854410193,4629813.04427452,2022-07-23 23:00:00
"beta4",450026.776649806,4629785.55963749,2022-07-24 00:00:00
"beta4",450487.990688645,4630133.94146574,2022-07-24 01:00:00
"beta4",451683.791372905,4629472.64848079,2022-07-24 02:00:00
"beta4",452559.512985703,4629409.32297015,2022-07-24 03:00:00
"beta4",452534.277612913,4629560.79327893,2022-07-24 04:00:00
"beta4",452611.756372146,4629355.40325042,2022-07-24 05:00:00
"beta4",452060.342592786,4628832.80073973,2022-07-24 06:00:00
"beta4",452536.927712497,4628385.95430624,2022-07-24 07:00:00
"beta4",451663.770609176,4629581.85852837,2022-07-24 08:00:00
"beta4",451596.809251392,4628982.59673007,2022-07-24 09:00:00
"beta4",450064.532085598,4629736.44973714,2022-07-24 10:00:00
"beta4",449857.201729549,4629172.67071858,2022-07-24 11:00:00
"beta4",449429.798268274,4628845.29003343,2022-07-24 12:00:00
"beta4",449842.816051569,4628000.40374282,2022-07-24 13:00:00
"beta4",449478.858057885,4628844.50002402,2022-07-24 14:00:00
"beta4",449732.944138391,4627747.5520047,2022-07-24 15:00:00
"beta4",449754.643329871,4627421.99274691,2022-07-24 16:00:00
"beta4",449515.01040349,4627327.11371993,2022-07-24 17:00:00
"beta4",449187.754756995,4627287.28503242,2022-07-24 18:00:00
"beta4",449650.64487707,4627490.92393672,2022-07-24 19:00:00
"beta4",449750.70942156,4628597.64862368,2022-07-24 20:00:00
"beta4",450206.55504797,4627718.69133598,2022-07-24 21:00:00
"beta4",449703.623986343,4627660.40124933,2022-07-24 22:00:00
"beta4",449386.520737221,4628537.92370141,2022-07-24 23:00:00
"beta4",449909.444181572,4628325.31783327,2022-07-25 00:00:00
"beta4",450130.769807792,4628915.90694252,2022-07-25 01:00:00
"beta4",451315.112685714,4628703.50180481,2022-07-25 02:00:00
"beta4",451974.593991506,4629523.05058652,2022-07-25 03:00:00
"beta4",452311.348540865,4629547.60461156,2022-07-25 04:00:00
"beta4",451627.494674982,4629295.82554137,2022-07-25 05:00:00
"beta4",451682.701509532,4628738.1242053,2022-07-25 06:00:00
"beta4",452125.969231664,4628844.7383023,2022-07-25 07:00:00
"beta4",452319.240989665,4629135.22704588,2022-07-25 08:00:00
"beta4",451902.226709968,4629463.43232136,2022-07-25 09:00:00
"beta4",451779.119221571,4628711.32415448,2022-07-25 10:00:00
"beta4",451264.264006528,4628594.31949059,2022-07-25 11:00:00
"beta4",451072.271148146,4628631.22143877,2022-07-25 12:00:00
"beta4",451432.001323949,4627936.05517059,2022-07-25 13:00:00
"beta4",451500.048389671,4628426.17706972,2022-07-25 14:00:00
"beta4",451180.587418579,4627713.28791528,2022-07-25 15:00:00
"beta4",450015.626857228,4627803.95811738,2022-07-25 16:00:00
"beta4",450745.862994795,4627593.51428109,2022-07-25 17:00:00
"beta4",451730.077732774,4628023.21403715,2022-07-25 18:00:00
"beta4",451748.244817914,4628538.96643363,2022-07-25 19:00:00
"beta4",451347.40250357,4628464.23106921,2022-07-25 20:00:00
"beta4",451157.063255628,4627683.12899978,2022-07-25 21:00:00
"beta4",450521.691332723,4627912.56331848,2022-07-25 22:00:00
"beta4",449681.763740846,4627519.34508446,2022-07-25 23:00:00
"beta4",449384.559811943,4627524.77600298,2022-07-26 00:00:00
"beta4",450238.677186674,4627688.44271135,2022-07-26 01:00:00
"beta4",450314.50179149,4628030.14840758,2022-07-26 02:00:00
"beta4",451499.400378555,4627898.29837121,2022-07-26 03:00:00
"beta4",450934.953744615,4627835.39615716,2022-07-26 04:00:00
